text,label
"Neonatal CPCs showed increased mesendodermal gene expression, decreased markers of mesodermal derivatives (TNNT2, VWF, RUNX2), reduced endothelial-like tube formation ability, and elevated expression of Bmp and Tbx genes.",0
"Neonatal CPCs showed increased mesendodermal gene expression, decreased markers of mesodermal derivatives (TNNT2, VWF, RUNX2), reduced endothelial-like tube formation ability, and elevated expression of Bmp and Tbx genes.",0
"Neonatal CPCs showed increased mesendodermal gene expression, decreased markers of mesodermal derivatives (TNNT2, VWF, RUNX2), reduced endothelial-like tube formation ability, and elevated expression of Bmp and Tbx genes.",0
"Neonatal CPCs showed increased mesendodermal gene expression, decreased markers of mesodermal derivatives (TNNT2, VWF, RUNX2), reduced endothelial-like tube formation ability, and elevated expression of Bmp and Tbx genes.",0
Only neonatal CPCs exhibited enhanced proliferative potential and increased expression of early developmental markers following spaceflight.,0
Only neonatal CPCs exhibited enhanced proliferative potential and increased expression of early developmental markers following spaceflight.,0
The study suggests that spaceflight-induced molecular and functional changes in neonatal CPCs may inform strategies to improve cardiac repair therapies and maintain CPC health during space exploration.,0
"Over 20 years, U.S. government agencies (NCI, NIAID, NASA) have developed a collaborative research portfolio focused on radiation-induced biological effects and medical countermeasures.",0
"NCI research identified cellular pathways involved in radiation injury, enabling improved radiotherapy by protecting normal tissues and allowing higher tumor doses.",0
"NCI research identified cellular pathways involved in radiation injury, enabling improved radiotherapy by protecting normal tissues and allowing higher tumor doses.",0
NIAID has advanced basic research toward development of medical countermeasures aimed at protecting civilian populations from radiological or nuclear incidents.,0
NASA has established requirements and research programs to develop radioprotectors and mitigators for astronauts exposed to acute and chronic space radiation.,0
"Formal interagency agreements and working groups since 2007 have facilitated coordinated funding, information sharing, and joint research efforts across terrestrial and space radiation environments.",0
"These collaborations aim to accelerate biomarker discovery and product development to protect diverse human populations including cancer patients, civilians, and astronauts.",0
Genomic analyses of Enterococcus faecalis isolates from the ISS revealed no distinct genetic markers that differentiate them from known pathogenic or commensal strains based on current databases.,0
"ISS isolates contained core and unique gene content, antibiotic resistance genes, phage, plasmid elements, and virulence traits comparable to both clinical and commensal reference strains.",1
"The isolates demonstrated the ability to survive prolonged desiccation (three weeks at 30% relative humidity), indicating potential environmental persistence outside the human host.",0
Pathogenicity testing using the Caenorhabditis elegans model showed no clear evidence that ISS strains were more virulent than reference strains.,0
Findings suggest that ISS E. faecalis isolates possess traits consistent with environmental persistence and opportunistic pathogenicity but do not exhibit unique or enhanced pathogenic potential compared to terrestrial strains.,1
Findings suggest that ISS E. faecalis isolates possess traits consistent with environmental persistence and opportunistic pathogenicity but do not exhibit unique or enhanced pathogenic potential compared to terrestrial strains.,1
Mouse bone marrow cells differentiated into macrophages over 14 days during space shuttle STS-126 flight showed significant differences in macrophage numbers compared to Earth controls.,1
"Flow cytometry revealed significant changes in the distribution of cells expressing CD11b, CD31, F4/80, Mac2, Ly6C, and c-Fos, while c-Fms receptor expression remained unchanged.",1
No consistent pattern indicating either accelerated or delayed macrophage differentiation was observed during space flight.,1
Gene microarray analysis indicated transcript levels consistent with normal differentiation but suggested increased proliferation of bone marrow macrophages after space flight.,1
"Space flight influenced the expression of genes related to the coagulation pathway, an unexpected finding.",0
"Overall, space flight conditions impacted the in vitro development and gene expression profiles of mouse bone marrow-derived macrophages.",0
Microarray analysis identified 527 host genes with increased transcript levels unique to permissive conditions for Ehrlichia chaffeensis growth in Drosophila S2 cells at 24 hours post-infection.,0
"Ten Drosophila mutant fly lines with disruptions in specific genes showed increased resistance to Ehrlichia infection, confirmed by decreased bacterial load via qRT-PCR compared to wild-type flies.",0
"Ten Drosophila mutant fly lines with disruptions in specific genes showed increased resistance to Ehrlichia infection, confirmed by decreased bacterial load via qRT-PCR compared to wild-type flies.",0
"Seven of the identified genes (san, Cht11, Uck2, Echs1, whd, Ccdc58, Apop1) encode proteins with mitochondrial functions or associations.",0
"Silencing the human UCK2 gene in THP-1 macrophage cells reduced E. chaffeensis replication, indicating a conserved role in human host cells.",0
"Pharmacological inhibition of CTP synthetase with cyclopentenyl cytosine (CPEC) and supplementation with cytosine demonstrated the essential role of the nucleotide salvage pathway, particularly for CTP, uridine, and cytidine provision, in bacterial replication.",0
Silencing of Uridine cytidine kinase (Uck2) or separation anxiety (san) genes in Drosophila hemocytes or fat body significantly reduced Ehrlichia chaffeensis replication and infection severity.,1
"Suppression of Uck2 or san in non-immune tissues such as eyes, wings, or salivary glands did not affect bacterial replication or fly susceptibility.",0
The study used the UAS-GAL4 RNAi system to achieve tissue-specific gene silencing in adult Drosophila melanogaster.,0
"Findings indicate that E. chaffeensis primarily replicates in Drosophila hemocytes and fat body, analogous to its replication in mammalian monocytes/macrophages and liver cells, respectively.",0
"Screening of 297 natural, anti-inflammatory compounds identified five that inhibited ASFV-induced cytopathic effect (CPE) by over 50% in Vero cells.",0
"Two lead compounds, tetrandrine and berbamine, demonstrated strong antiviral activity by significantly reducing virus yield and inhibiting early stages of ASFV infection.",1
"Two lead compounds, tetrandrine and berbamine, demonstrated strong antiviral activity by significantly reducing virus yield and inhibiting early stages of ASFV infection.",1
Both tetrandrine and berbamine effectively inhibited infection of porcine alveolar macrophages (PAMs) by the virulent ASFV Arm/07 isolate.,0
Both tetrandrine and berbamine effectively inhibited infection of porcine alveolar macrophages (PAMs) by the virulent ASFV Arm/07 isolate.,0
Treatment with these compounds markedly decreased the production of pro-inflammatory cytokines during ASFV infection in PAMs.,0
Tetrandrine showed a greater and more sustained anti-inflammatory effect compared to berbamine.,0
The study supports the potential of dual-acting natural compounds as therapeutic agents that simultaneously suppress ASFV replication and virus-induced inflammatory responses.,0
Macrophage recovery from mouse primary bone marrow cells was significantly higher in BioServe Fluid Processing Apparatus (FPA) incubated horizontally compared to vertically.,1
"In the Techshot Cell Cult Bioreactor, macrophage numbers after 7 days varied significantly with bioreactor movement and orientation, with the highest recovery observed during horizontal (x-axis) rotation.",1
"Macrophage differentiation marker expression, including F4/80, differed between cells cultured in FPAs and those in bioreactors.",0
"After 7 days, macrophages showed significant differences in size, granularity, and molecule expression depending on the culture device and its orientation, despite using the same primary bone marrow cell source.",1
The study highlights that culture device type and orientation critically influence macrophage growth and differentiation outcomes.,0
Understanding these culture system effects is essential for accurate interpretation of macrophage behavior during space flight experiments.,0
Mice reconstituted with leptin receptor-deficient bone marrow (WT/db) and fed a high-fat diet showed significantly lower body weight and adiposity compared to mice with wild-type bone marrow (WT/WT).,1
Mice reconstituted with leptin receptor-deficient bone marrow (WT/db) and fed a high-fat diet showed significantly lower body weight and adiposity compared to mice with wild-type bone marrow (WT/WT).,1
"Gonadal adipose tissue from WT/db mice exhibited approximately 50% lower expression of inflammatory genes Tnfa, Il6, and Ccl2 relative to WT/WT mice.",0
"WT/db mice had significantly fewer crown-like structures in gonadal adipose tissue, indicating reduced macrophage-driven inflammation.",1
"WT/db mice had significantly fewer crown-like structures in gonadal adipose tissue, indicating reduced macrophage-driven inflammation.",1
"Adipose tissue macrophages in WT/db mice predominantly expressed MGL1 and lacked CCR2 expression, suggesting an anti-inflammatory macrophage phenotype.",0
"Adipose tissue macrophages in WT/db mice predominantly expressed MGL1 and lacked CCR2 expression, suggesting an anti-inflammatory macrophage phenotype.",0
"Adipose tissue macrophages in WT/db mice predominantly expressed MGL1 and lacked CCR2 expression, suggesting an anti-inflammatory macrophage phenotype.",0
WT/db mice demonstrated improved insulin sensitivity compared to WT/WT mice after high-fat diet feeding.,0
These findings indicate that leptin signaling in bone marrow-derived cells promotes obesity-associated adipose tissue inflammation and metabolic dysfunction.,0
The DB-1 cell line was successfully established from bone marrow-derived macrophages of leptin receptor-deficient mice and spontaneously immortalized around passage 20.,0
The DB-1 cell line was successfully established from bone marrow-derived macrophages of leptin receptor-deficient mice and spontaneously immortalized around passage 20.,0
"DB-1 cells are diploid, exhibit linear growth for 4–5 days before plateauing, and maintain macrophage markers MAC-2 and F4/80.",0
"DB-1 cells are diploid, exhibit linear growth for 4–5 days before plateauing, and maintain macrophage markers MAC-2 and F4/80.",0
"DB-1 cells are diploid, exhibit linear growth for 4–5 days before plateauing, and maintain macrophage markers MAC-2 and F4/80.",0
Phagocytic activity of DB-1 cells is comparable to primary macrophages from both wild-type and leptin receptor-deficient mice.,0
"DB-1 macrophages respond to interferon-γ stimulation with increased Nos2 transcript levels, indicating preserved immune activation pathways.",0
"DB-1 macrophages respond to interferon-γ stimulation with increased Nos2 transcript levels, indicating preserved immune activation pathways.",0
"Unlike wild-type macrophages, DB-1 cells do not respond to chemotactic signals from adipocyte conditioned media or leptin, confirming functional leptin receptor deficiency.",0
"Unlike wild-type macrophages, DB-1 cells do not respond to chemotactic signals from adipocyte conditioned media or leptin, confirming functional leptin receptor deficiency.",0
The DB-1 cell line represents a stable in vitro model to study leptin receptor deficiency effects on macrophage function and obesity-related inflammation.,0
Multiple sample preparation and storage methods for mouse tissue on the International Space Station were compared using Illumina MiSeq sequencing to assess potential biases in antibody repertoire characterization.,0
Results confirmed that alternate sample collection and storage methods suitable for spaceflight conditions do not bias the assessment of immunoglobulin gene repertoires.,0
The study evaluated IgH and Igκ variable gene usage using different sequencing platforms (Illumina HiSeq and MiSeq) and a specialized bioinformatic workflow designed to minimize bias and maximize information capture from immunoglobulin sequences.,0
The study evaluated IgH and Igκ variable gene usage using different sequencing platforms (Illumina HiSeq and MiSeq) and a specialized bioinformatic workflow designed to minimize bias and maximize information capture from immunoglobulin sequences.,0
"The bioinformatic workflow was validated by comparing MiSeq data from normal C57Bl/6J mice to existing murine antibody repertoire datasets, demonstrating consistency and reliability.",0
The validated sequencing and analysis approach enables comprehensive characterization of antibody diversity and specificity in mouse tissues obtained during spaceflight.,0
"Over 90,000 heavy-chain and over 135,000 light-chain immunoglobulin sequences were recovered from pooled splenic tissue of unimmunized adult female C57BL/6J mice using unamplified high-throughput sequencing.",0
"Over 90,000 heavy-chain and over 135,000 light-chain immunoglobulin sequences were recovered from pooled splenic tissue of unimmunized adult female C57BL/6J mice using unamplified high-throughput sequencing.",0
"Usage of individual V-, D-, and J-gene segments was consistent across three independent mouse pools, especially for highly abundant gene segments; however, some low-frequency V-gene segments were not detected in all pools.",1
"Usage of individual V-, D-, and J-gene segments was consistent across three independent mouse pools, especially for highly abundant gene segments; however, some low-frequency V-gene segments were not detected in all pools.",1
"The complementarity determining region 3 (CDR3) amino acid sequences exhibited high variability between mouse pools, demonstrating extensive combinatorial diversity within the naive B-cell repertoire.",0
"The complementarity determining region 3 (CDR3) amino acid sequences exhibited high variability between mouse pools, demonstrating extensive combinatorial diversity within the naive B-cell repertoire.",0
A skewing effect was observed in V-gene segment detection related to their chromosomal locations.,0
"This study provides a non-primer biased characterization of the naive antibody repertoire in conventionally housed, unimmunized C57BL/6J mice, offering a valuable baseline dataset for future immunological research.",0
Individual immunoglobulin (Ig) gene segment usage was similar between spaceflight and ground control C57BL/6 mice.,0
Variability in gene segment combinations and junctions was observed both within and between flight and control groups.,0
No increase in spontaneous somatic mutations was detected in the Ig heavy chain (IgH) and kappa light chain (Igκ) gene loci of spaceflight mice.,0
"Overall, short-term spaceflight aboard the ISS did not significantly alter the B-cell immunoglobulin repertoire in unimmunized mice.",1
"Use of mRNA for cDNA synthesis yielded higher read counts compared to total RNA, while reverse transcriptase type and primer usage did not significantly affect read counts.",1
"Use of mRNA for cDNA synthesis yielded higher read counts compared to total RNA, while reverse transcriptase type and primer usage did not significantly affect read counts.",1
Amplified data sets generally produced more antibody reads than the unamplified data set.,0
The unamplified sequencing approach detected a greater number of unique V-gene segments than amplified methods.,0
Unique CDR3 detection was substantially lower in the unamplified data set compared to amplified data sets.,0
"Despite lower unique CDR3 detection, unamplified RNASeq identified 98% of the high-frequency CDR3 clones present in the repertoire.",0
The study demonstrates that unamplified antibody repertoire sequencing is feasible and effective for detecting diverse V-gene segments and dominant clones.,0
"TAK-754, an AAV8-based vector encoding a codon-optimized, CpG-depleted B domain-deleted FVIII transgene under a liver-specific promoter, was developed for hemophilia A gene therapy.",0
"TAK-754, an AAV8-based vector encoding a codon-optimized, CpG-depleted B domain-deleted FVIII transgene under a liver-specific promoter, was developed for hemophilia A gene therapy.",0
"In FVIII knockout mice, TAK-754 induced a dose-dependent increase in plasma FVIII activity starting at 1.0 × 10^12 capsid particles (CP)/kg, correlating with reduced blood loss in a hemostatic efficacy assay.",0
"In FVIII knockout mice, TAK-754 induced a dose-dependent increase in plasma FVIII activity starting at 1.0 × 10^12 capsid particles (CP)/kg, correlating with reduced blood loss in a hemostatic efficacy assay.",0
"Long-term, stable FVIII expression was observed in immunologically tolerant transgenic human FVIII mice after administration of 3.1 × 10^12 CP/kg TAK-754.",0
"Long-term, stable FVIII expression was observed in immunologically tolerant transgenic human FVIII mice after administration of 3.1 × 10^12 CP/kg TAK-754.",0
Toxicology studies in male C57BL/6J mice receiving single doses up to 5.0 × 10^13 CP/kg showed no TAK-754-related adverse clinical signs.,1
Toxicology studies in male C57BL/6J mice receiving single doses up to 5.0 × 10^13 CP/kg showed no TAK-754-related adverse clinical signs.,1
Biodistribution analysis revealed predominant vector presence in the liver with minimal detection in other tissues.,0
Biodistribution analysis revealed predominant vector presence in the liver with minimal detection in other tissues.,0
Integration site analysis indicated minimal vector integration without clonal outgrowth or preferential integration into genes associated with hepatocellular carcinoma during the observation period.,0
"Analysis of five datasets from four experiments showed a trend toward decreased antibody (Ab) repertoire diversity following spaceflight, as measured by rank-abundance curves and Shannon indices.",0
"The physiological microgravity model (antiorthostatic suspension, AOS) did not produce a similar decrease in Ab repertoire diversity in either spleen or bone marrow tissues.",0
Vaccination led to a reduction in Ab repertoire diversity specifically in the bone marrow.,0
Significant differences in Shannon diversity indices were observed between different experiments and tissue types.,1
No consistent pattern of CDR3 usage was detected across the various experimental conditions.,1
"Female mice (n=10) were exposed to 37 days of spaceflight aboard the ISS and compared to three control groups (baseline, vivarium, habitat; n=10 each) maintained on Earth.",0
"Estrous cycle stage distribution did not significantly differ between baseline, vivarium, and flight groups; however, habitat control mice showed a higher proportion in diestrus.",1
"Estrous cycle stage distribution did not significantly differ between baseline, vivarium, and flight groups; however, habitat control mice showed a higher proportion in diestrus.",1
"Ovarian estradiol concentrations were similar across all groups, while progesterone levels were significantly lower (p < 0.05) in habitat and flight mice compared to baseline controls.",1
"Ovarian estradiol concentrations were similar across all groups, while progesterone levels were significantly lower (p < 0.05) in habitat and flight mice compared to baseline controls.",1
No significant differences were observed in the expression of genes involved in ovarian steroidogenesis among the groups.,1
The presence of different estrous cycle stages in spaceflight mice suggests ongoing ovarian cyclicity and potential fertility during long-term microgravity exposure.,0
These findings support the use of vaginal wall estrous cycle classification for female mice flown in space and indicate that spaceflight does not disrupt ovarian steroid hormone production or cyclicity.,0
These findings support the use of vaginal wall estrous cycle classification for female mice flown in space and indicate that spaceflight does not disrupt ovarian steroid hormone production or cyclicity.,0
Pseudomonas aeruginosa grown during spaceflight showed increased final cell density compared to normal gravity controls under conditions of low phosphate concentration combined with decreased oxygen availability.,0
Pseudomonas aeruginosa grown during spaceflight showed increased final cell density compared to normal gravity controls under conditions of low phosphate concentration combined with decreased oxygen availability.,0
"When either phosphate or oxygen availability was increased, no significant difference in final cell density was observed between spaceflight and normal gravity conditions.",1
"The swimming motility-deficient mutant (ΔmotABCD) exhibited final cell densities similar to wild-type P. aeruginosa across all tested conditions, indicating motility did not affect growth response to microgravity.",0
"The swimming motility-deficient mutant (ΔmotABCD) exhibited final cell densities similar to wild-type P. aeruginosa across all tested conditions, indicating motility did not affect growth response to microgravity.",0
The study suggests that microgravity effects on bacterial growth are modulated by nutrient and oxygen availability rather than motility.,0
Results imply that microbes under nutrient-limiting conditions may achieve higher cell densities in microgravity than on Earth.,0
Findings emphasize the importance of considering nutrient and oxygen conditions when assessing microbial growth and physiology in spaceflight environments.,0
"Spaceflight increased the number of viable Pseudomonas aeruginosa cells, biofilm biomass, and biofilm thickness compared to normal gravity controls during two Space Shuttle Atlantis missions (STS-132 and STS-135).",0
"Spaceflight increased the number of viable Pseudomonas aeruginosa cells, biofilm biomass, and biofilm thickness compared to normal gravity controls during two Space Shuttle Atlantis missions (STS-132 and STS-135).",0
"Spaceflight increased the number of viable Pseudomonas aeruginosa cells, biofilm biomass, and biofilm thickness compared to normal gravity controls during two Space Shuttle Atlantis missions (STS-132 and STS-135).",0
Biofilms formed in spaceflight exhibited a novel column-and-canopy architecture not observed in Earth-based controls.,0
Biofilms formed in spaceflight exhibited a novel column-and-canopy architecture not observed in Earth-based controls.,0
The increase in biofilm formation and novel architecture occurred independently of variations in carbon source and phosphate concentrations in the growth media.,0
Flagella-driven motility was essential for the development of the spaceflight-specific biofilm architecture.,0
"These findings provide the first evidence that spaceflight alters bacterial community-level behaviors, potentially impacting microbial interactions and health risks during long-term space missions.",0
"These findings provide the first evidence that spaceflight alters bacterial community-level behaviors, potentially impacting microbial interactions and health risks during long-term space missions.",0
"The NASA GeneLab RNA-seq consensus pipeline standardizes the processing of short-read RNA-sequencing data from spaceflight-related experiments, including steps for quality control, read trimming, mapping, gene quantification, and differential gene expression (DGE) analysis.",0
Application of this pipeline to over eighty RNA-seq datasets from diverse organisms exposed to spaceflight conditions demonstrates its ability to minimize data processing variation across studies.,0
The pipeline supports reproducibility and transparency by providing detailed methodology and publicly accessible processed data through the GeneLab database.,0
The pipeline supports reproducibility and transparency by providing detailed methodology and publicly accessible processed data through the GeneLab database.,0
"The standardized approach facilitates cross-study and cross-database comparisons by harmonizing data processing methods despite differences in experimental design, organisms, and spaceflight variables.",0
"The standardized approach facilitates cross-study and cross-database comparisons by harmonizing data processing methods despite differences in experimental design, organisms, and spaceflight variables.",0
"The pipeline addresses unique challenges in spaceflight omics data analysis, such as variability in radiation exposure, experiment duration, and environmental factors, by ensuring consistent data processing.",1
"The pipeline addresses unique challenges in spaceflight omics data analysis, such as variability in radiation exposure, experiment duration, and environmental factors, by ensuring consistent data processing.",1
This resource serves as a template for future spaceflight-relevant RNA-seq data processing and encourages broader integration and meta-analysis of spaceflight biological datasets.,1
This resource serves as a template for future spaceflight-relevant RNA-seq data processing and encourages broader integration and meta-analysis of spaceflight biological datasets.,1
"NASA’s GeneLab database collects, curates, and provides open-access to multi-omics data (genomic, transcriptomic, proteomic, metabolomic) from biospecimens flown in space or exposed to simulated space conditions.",0
"The platform includes a new data repository web interface and the GeneLab Online Data Entry (GEODE) portal, which facilitates self-service data curation and supports future inclusion of non-omics assay data.",0
"GEODE is designed to encourage investigators to submit more accurate metadata using controlled vocabularies, thereby reducing the manual curation workload for GeneLab staff.",1
"A new GeneLab Application Programming Interface (API) has been developed to support visualization tools for processed omics data, enhancing data accessibility and usability.",0
GeneLab actively promotes the use of its spaceflight data through outreach initiatives such as data analysis working groups and a high school student training program.,0
These efforts aim to advance precision risk management strategies for human space exploration by enabling integrated systems biology analyses of molecular responses to space environments.,0
These efforts aim to advance precision risk management strategies for human space exploration by enabling integrated systems biology analyses of molecular responses to space environments.,0
Multi-omics analysis of 59 astronauts and NASA GeneLab data revealed significant alterations in mitochondrial processes during spaceflight.,1
"Additional affected biological pathways included innate immunity, chronic inflammation, cell cycle regulation, circadian rhythm, and olfactory function.",0
"Additional affected biological pathways included innate immunity, chronic inflammation, cell cycle regulation, circadian rhythm, and olfactory function.",0
"Additional affected biological pathways included innate immunity, chronic inflammation, cell cycle regulation, circadian rhythm, and olfactory function.",0
"Additional affected biological pathways included innate immunity, chronic inflammation, cell cycle regulation, circadian rhythm, and olfactory function.",0
"Additional affected biological pathways included innate immunity, chronic inflammation, cell cycle regulation, circadian rhythm, and olfactory function.",0
"The NASA Twin Study corroborated key findings, supporting the reproducibility of observed molecular changes.",0
Metabolic data from urine and blood samples indicated evidence of mitochondrial dysfunction and DNA damage associated with spaceflight.,0
Metabolic data from urine and blood samples indicated evidence of mitochondrial dysfunction and DNA damage associated with spaceflight.,0
Mitochondrial stress emerged as a consistent and central biological phenotype linked to the physiological impact of spaceflight.,1
"The study established ISSOP (International Standards for Space Omics Processing), an international consortium aimed at developing standardized guidelines for space biology omics data processing.",0
"Space omics experiments are being conducted globally on model organisms and humans to understand biological responses to spaceflight stressors such as radiation, microgravity, and isolation.",0
"Space omics experiments are being conducted globally on model organisms and humans to understand biological responses to spaceflight stressors such as radiation, microgravity, and isolation.",0
Standardization of data processing and analysis is critical to maximize the scientific insights gained from rare and valuable space omics datasets.,0
The consortium shares lessons learned from past spaceflight omics studies and identifies future challenges to improve reproducibility and comparability across international research efforts.,0
The consortium shares lessons learned from past spaceflight omics studies and identifies future challenges to improve reproducibility and comparability across international research efforts.,0
"Improved standard guidelines are expected to facilitate the development of countermeasures for adverse health effects observed in space, including bone demineralization, muscle atrophy, immune suppression, and neuro-ocular issues.",0
"Improved standard guidelines are expected to facilitate the development of countermeasures for adverse health effects observed in space, including bone demineralization, muscle atrophy, immune suppression, and neuro-ocular issues.",0
"The initiative supports the broader goal of enabling safe and effective long-duration human space missions, including those to the Moon and Mars, by enhancing collaborative research infrastructure.",0
"The initiative supports the broader goal of enabling safe and effective long-duration human space missions, including those to the Moon and Mars, by enhancing collaborative research infrastructure.",0
"The initiative supports the broader goal of enabling safe and effective long-duration human space missions, including those to the Moon and Mars, by enhancing collaborative research infrastructure.",0
"Transcriptomic data from six NASA GeneLab spaceflight mouse studies were integrated into the SPOKE knowledge graph, linking biological changes observed during spaceflight to clinical and physiological phenotypes.",1
"The integration identified critical symptoms and physiological alterations associated with spaceflight, including muscle atrophy, bone loss, cardiovascular deconditioning, immune dysfunction, and central nervous system deficits.",0
"The integration identified critical symptoms and physiological alterations associated with spaceflight, including muscle atrophy, bone loss, cardiovascular deconditioning, immune dysfunction, and central nervous system deficits.",0
"The integration identified critical symptoms and physiological alterations associated with spaceflight, including muscle atrophy, bone loss, cardiovascular deconditioning, immune dysfunction, and central nervous system deficits.",0
"The integration identified critical symptoms and physiological alterations associated with spaceflight, including muscle atrophy, bone loss, cardiovascular deconditioning, immune dysfunction, and central nervous system deficits.",0
"The integration identified critical symptoms and physiological alterations associated with spaceflight, including muscle atrophy, bone loss, cardiovascular deconditioning, immune dysfunction, and central nervous system deficits.",0
"SPOKE enabled normalization and cross-comparison of diverse datasets, revealing biological systems and effects relevant to space travel that were not detectable through transcriptomic data alone.",0
The study demonstrated that combining spaceflight multi-omics data with a large-scale biomedical knowledge graph can uncover connections between space-induced molecular changes and terrestrial disease phenotypes.,0
Findings support the potential for repurposing FDA-approved terrestrial therapeutics to mitigate spaceflight-associated health risks by linking molecular signatures to known drug targets and symptoms.,0
This approach provides a proof of concept for expanding NASA GeneLab’s computational modeling capabilities to integrate terrestrial biomedical knowledge with space biosciences research.,0
"Spaceflight exposure in female mice induced significant alterations in brain processes including neurogenesis, synaptogenesis, and synaptic transmission, with notable effects in the cortex, hippocampus, striatum, and neuroendocrine regions.",1
"Spaceflight exposure in female mice induced significant alterations in brain processes including neurogenesis, synaptogenesis, and synaptic transmission, with notable effects in the cortex, hippocampus, striatum, and neuroendocrine regions.",1
Astrocyte activation and signs of immune dysfunction were observed in the brains of spaceflight-exposed mice.,0
"Molecular pathway analysis revealed spaceflight-induced changes resembling those seen in neurodegenerative disorders, characterized by oxidative stress and protein misfolding.",0
Integration of single-nucleus multiomics (RNA and chromatin accessibility) with spatial transcriptomics enabled identification of region- and cell type-specific molecular changes in the brain due to spaceflight.,0
"The study provides a comprehensive spatially resolved multiomic dataset of mouse brain responses to spaceflight, publicly available through NASA’s Open Science Data Repository and an interactive data portal.",0
"The SpaceX Inspiration4 (I4) mission collected extensive longitudinal biological data from four civilian astronauts, including omics and clinical assays, enabling detailed characterization of spaceflight effects on human physiology.",1
"The SpaceX Inspiration4 (I4) mission collected extensive longitudinal biological data from four civilian astronauts, including omics and clinical assays, enabling detailed characterization of spaceflight effects on human physiology.",1
"These datasets are openly accessible through NASA’s Open Science Data Repository (OSDR), supporting transparent, FAIR-compliant data sharing and facilitating broad scientific use.",0
"The I4 data provide a unique human in vivo complement to prior spaceflight studies predominantly focused on model organisms, allowing cross-species comparisons of biological responses to space stressors.",0
"Community-driven data standards and programmatic access via GLOpenAPI enhance the usability of the I4 dataset for advanced computational analyses, including artificial intelligence and machine learning applications.",0
"This initiative establishes a framework for post-mission health monitoring and research in commercial spaceflight, promoting ongoing investigation into the short- and long-term impacts of space travel on human health.",0
"This initiative establishes a framework for post-mission health monitoring and research in commercial spaceflight, promoting ongoing investigation into the short- and long-term impacts of space travel on human health.",0
Comparative meta-analysis of NASA GeneLab microarray datasets revealed reproducible differentially expressed genes in musculoskeletal tissues of both Mus musculus and Homo sapiens under altered gravitational conditions.,1
Significant overlap in gene expression changes was observed within each species across various microgravity and spaceflight simulation experiments.,1
"Cross-species overlap of differentially expressed genes was limited, likely due to the scarcity of human sample data compared to mouse models.",0
The study underscores the utility of NASA's open-access omics data repository for identifying molecular mechanisms affected by microgravity in mammalian organisms.,0
"Model organisms, particularly mice, remain essential for space biology research due to limited availability and privacy constraints of human data.",0
"Spaceflight and analog experiments consistently demonstrate alterations in gene expression linked to musculoskeletal, cardiovascular, immune, and nervous system functions.",0
"NASA’s space life sciences programs have produced extensive datasets over several decades, supporting research on human and biological responses to space environments.",0
The NASA Ames Life Sciences Data Archive (ALSDA) has provided 30 years of continuous data access to the scientific community.,0
NASA GeneLab has offered 10 years of open access to omics and related data from spaceflight and ground-based analog experiments.,0
These repositories collectively enable ongoing research and discovery by preserving and sharing valuable space life sciences data.,0
The availability of these datasets supports a broad range of studies aimed at improving human health and safety during space exploration.,0
Lymphatic architecture remained largely unchanged in both constitutive caveolin-1 knockout (CavKO) mice and lymphatic endothelial cell-specific Cav1 knockout (LyCav) mice.,0
"Initial tissue uptake (lymphatic conductance) was significantly increased in CavKO and LyCav mice, as measured by quantitative microlymphangiography.",1
Permeability to 70 kDa dextran was significantly higher in lymphatic endothelial cell monolayers isolated from CavKO mice.,1
"Despite increased initial uptake, transport of macromolecules within the lymphatic system to the sentinel lymph node was significantly reduced in anesthetized CavKO and LyCav mice.",1
Isolated collecting lymphatic vessels from mice lacking caveolae exhibited significantly reduced phasic contractility.,1
"Inhibition of nitric oxide synthase partially restored ex vivo lymphatic vessel contractility, implicating nitric oxide regulation in the observed contractile deficits.",0
"Inhibition of nitric oxide synthase partially restored ex vivo lymphatic vessel contractility, implicating nitric oxide regulation in the observed contractile deficits.",0
Dust samples from Earth-based homes contained significantly higher fungal diversity (465 fungal OTUs) and bacterial diversity (237 bacterial ASVs) compared to dust from the ISS (102 fungal OTUs and 102 bacterial ASVs).,1
Dust samples from Earth-based homes contained significantly higher fungal diversity (465 fungal OTUs) and bacterial diversity (237 bacterial ASVs) compared to dust from the ISS (102 fungal OTUs and 102 bacterial ASVs).,1
Fungal and bacterial community compositions in dust differed distinctly between Earth and ISS environments.,0
"Exposure of dust samples to increasing equilibrium relative humidity (ERH) levels and over time caused significant shifts in fungal community composition (Bray Curtis: R² = 0.35, P = 0.001).",1
"The ISS dust microbiome is less diverse and likely shaped by its closed environment and limited microbial sources, primarily astronauts and onboard experiments.",0
"The ISS dust microbiome is less diverse and likely shaped by its closed environment and limited microbial sources, primarily astronauts and onboard experiments.",0
"Findings highlight the importance of controlling moisture and understanding microbial dynamics in spacecraft to support crew health, maintain spacecraft integrity, and ensure planetary protection.",0
"Fungal growth in dust from the International Space Station (ISS) increased substantially with elevated relative humidity (RH), rising from an average of 4.4 × 10^6 spore equivalents/mg in original dust to 2.1 × 10^10 after 2 weeks at 100% RH.",0
"The time-of-wetness framework effectively modeled fungal growth, identifying activation-limited growth at 85% RH and deactivation-limited growth at 100% RH.",0
"The time-of-wetness framework effectively modeled fungal growth, identifying activation-limited growth at 85% RH and deactivation-limited growth at 100% RH.",0
